TIMESTAMP_START,H_CORR,LE_CORR,H_F_MDS_QC,LE_F_MDS_QC,G_F_MDS,G_F_MDS_QC,GPP_NT_VUT_REF,GPP_DT_VUT_REF,NEE_VUT_REF,NEE_VUT_REF_QC,TA_F,TA_F_QC,SW_IN_F,SW_IN_F_QC,VPD_F,VPD_F_QC,PA_F,PA_F_QC,P_F,P_F_QC,WS_F,WS_F_QC,NETRAD,USTAR,RH,PPFD_IN,PPFD_OUT,SWC_F_MDS_1,SWC_F_MDS_1_QC,SWC_F_MDS_2,SWC_F_MDS_2_QC,SWC,CO2_F_MDS,CO2_F_MDS_QC,SW_IN_POT,fPAR,Es,Delta,r,Density,L,ksi,Ra,Ga,Rs,Gs,VPD_leaf,lai
2012-08-08 10:00:00,132.406,339.156,1,1,35.8507,0.0,21.6324,19.9365,-6.93012,1,18.88,0,799.2389999999997,0,0.7617,0,91.39,0,0.0,0,0.541,2,488.94699999999995,,0.6508499999999999,1565.68,84.8006,29.67,0,27.406999999999996,0,29.67,399.385,1,1017.95,0.9458378468141638,2.148860003324204,0.1341805704467732,0.0605315895663953,1.0839121693611886,,,179.35769392025657,0.0055754508108506,36.93633423202814,27.073612495440397,0.6912907885161316,4.4
2012-08-08 10:00:30,129.935,360.421,1,1,47.3371,0.0,25.7771,20.1251,-10.823,1,19.311,0,840.5989999999997,0,0.8459,0,91.365,0,0.0,0,0.536,2,519.737,,0.62254,1628.0,87.5587,29.631,0,27.368000000000002,0,29.631,398.80199999999996,1,1070.97,0.9462170147420148,2.2073797595584828,0.1373720792919857,0.0605400993199555,1.0821268933648356,,,181.03080673667682,0.0055239216906025,42.99922253812036,23.256234438040448,0.8567519799350335,4.4
2012-08-08 11:00:00,146.635,388.699,1,1,53.3617,0.0,23.7739,20.2754,-8.50356,1,19.859,0,872.5889999999997,0,0.8583000000000001,0,91.333,0,0.0,0,0.532,2,543.987,,0.6298199999999999,1658.38,88.4074,29.587,0,27.308000000000003,0,29.587,398.04,1,1110.31,0.9466905051918136,2.283795303876225,0.1415225590817339,0.0605507878170875,1.07943406550964,,,182.391940621915,0.0054826983944039,27.7530531253712,36.03207169613433,0.5979534227630575,4.4
2012-08-08 11:00:30,154.054,330.491,0,0,60.0458,0.0,22.3975,20.3828,-6.78643,1,20.449,0,891.4789999999997,0,0.9499,0,91.305,0,0.0,0,3.4160000000000004,0,558.097,0.29498,0.605,1655.8,88.8864,29.533,0,27.23,0,29.533,397.00199999999995,0,1135.3,0.9463181543664694,2.368644151434802,0.1461092785419867,0.0605665883671547,1.0769566570660865,-13.268691962623675,-0.1762727833752135,28.40530222800316,0.0352046949535413,70.50731290796836,14.182925979682107,1.2949356113830857,4.4
2012-08-08 12:00:00,158.114,408.852,0,0,60.324,0.0,17.9283,19.279,-1.97813,0,21.033,0,908.179,0,1.065,0,91.277,0,0.0,0,3.3680000000000003,0,573.317,0.3297,0.57277,1680.01,90.1075,29.476,0,27.16,0,29.476,396.402,0,1145.52,0.9463649025898656,2.455331232464058,0.1507725456200363,0.0605820569200647,1.0746066212661394,-18.04779629629616,-0.1295952827481768,28.810128388022214,0.034710015399158994,46.79169311893614,21.37131472157202,1.0657341358789252,4.4
2012-08-08 12:00:30,158.279,431.38,0,0,56.718,0.0,18.4151,18.9688,-2.15965,0,21.552,0,906.4789999999999,0,1.0843,0,91.24700000000001,0,0.0,0,3.693,0,575.097,0.34749,0.57863,1665.56,89.0986,29.41,0,27.087,0,29.41,395.819,0,1140.78,0.9465053195321692,2.5346838526832727,0.155021774004284,0.0605924208443297,1.0720900341571689,-21.095438520697613,-0.1108727491824926,26.27471226939041,0.0380594082152892,41.12807009663824,24.31429429220261,0.9908430554617339,4.4
2012-08-08 13:00:00,156.261,445.265,0,0,61.5463,0.0,18.5411,17.8641,-2.0686400000000003,0,21.908,0,891.079,0,1.1477,0,91.214,0,0.0,0,3.955,0,564.437,0.39551,0.56358,1627.81,87.6643,29.346999999999998,0,27.00800000000001,0,29.346999999999998,395.93300000000016,0,1121.17,0.9461458646893679,2.5904016781771784,0.1579946075743188,0.0605912841957751,1.070436990416088,-31.4963979634522,-0.0742595793561544,24.53413714560273,0.0407595341162927,38.671080982294015,25.859116802498,0.9631044896023012,4.4
2012-08-08 13:00:30,153.524,493.084,0,0,63.226000000000006,0.0,19.2036,17.0367,-2.53646,0,22.221999999999998,0,875.8889999999999,0,1.1970999999999998,0,91.191,0,0.0,0,4.04,0,556.5169999999998,0.40260999999999997,0.55342,1643.19,86.6544,29.28,0,26.926,0,29.28,395.63,0,1087.02,0.9472645281434284,2.6404310136059035,0.1606565440368785,0.0605943387892298,1.0690216732447693,-33.80678017549541,-0.0691846207139046,24.017948616549212,0.0416355291605114,27.51972479123659,36.33757268962374,0.7600287572193684,4.4
2012-08-08 14:00:00,137.28,452.55400000000003,0,0,65.6886,0.0,18.7646,16.1389,-1.97763,0,22.399,0,843.7489999999997,0,1.2507,0,91.17200000000001,0,0.0,0,4.2860000000000005,0,535.707,0.40774,0.5384399999999999,1634.99,84.8477,29.218000000000004,0,26.842,0,29.218000000000004,396.106,0,1038.93,0.9481050648627819,2.6690025032935303,0.16217368328857001,0.0605920506358426,1.0682651835348034,-39.266467584204065,-0.0595650540498551,22.639410268515817,0.0441707618767208,37.80328917869942,26.45272466300256,0.9588618951417128,4.4
2012-08-08 14:00:30,109.35,431.89099999999996,0,0,66.6317,0.0,19.1057,15.1908,-2.22965,0,22.52,0,718.549,0,1.2964,0,91.15100000000001,0,0.0,0,3.508,0,438.267,0.38515,0.5250699999999999,1338.94,71.1408,29.153000000000002,0,26.756999999999998,0,29.153000000000002,395.772,0,977.698,0.9468678208134792,2.6886894506422485,0.1632177701740306,0.0605851611134854,1.0676934673429084,-41.54275995171373,-0.0563012488028859,27.660351314383927,0.0361528307661074,26.973258351977623,37.0737560494497,0.6532008411102399,4.4
2012-08-08 15:00:00,55.4398,382.065,0,0,56.9971,0.0,19.4228,13.7502,-2.50505,0,22.555,0,542.4590000000002,0,1.3649,0,91.135,0,0.0,0,2.847,0,307.637,0.30287,0.50103,1081.0,57.2208,29.09,0,26.671,0,29.09,395.94300000000004,0,904.3910000000001,0.9470667900092506,2.69440761344068,0.1635208348047134,0.0605765705112986,1.0676536784600348,-39.8480218198174,-0.0586957434066853,34.08237176356122,0.029340681069301003,11.71430666129358,85.36570101107229,0.2509271264135255,4.4
2012-08-08 15:00:30,-36.454,160.931,0,0,46.0456,0.0,16.8982,13.3044,-0.43066000000000004,0,21.701,0,270.329,0,1.2456,0,91.14299999999999,0,0.0,0,3.008,0,117.723,0.31438,0.52036,510.51599999999996,26.8301,29.04,0,26.593000000000004,0,29.04,396.844,0,820.2560000000003,0.9474451339429126,2.5578752254404056,0.156260218704331,0.0605320472826863,1.0709252202990125,67.78785176013405,0.0345033690147931,32.25814907275891,0.0309999187412916,83.96180711596534,11.910177190669947,0.7546875596594349,4.4
2012-08-08 16:00:00,-37.6922,179.602,0,0,26.6626,0.0,15.3227,12.8524,1.0327600000000001,1,21.459,0,199.929,0,1.1713,0,91.15,0,0.0,0,1.965,0,66.6954,0.26039,0.54222,387.29,20.88,28.994,0,26.519000000000002,0,28.994,397.526,0,726.7339999999997,0.9460869116166178,2.5203020007754158,0.1542529967594222,0.0605225866214069,1.071728815493212,37.24971168941172,0.0627899964300888,49.38041344064061,0.0202509442575259,-11.628586357405679,-85.99497559418724,-0.1165440621641631,4.4
2012-08-08 16:00:30,-34.382,71.8499,0,0,13.6732,0.0,13.6407,12.0073,2.6124400000000003,0,21.235,0,150.459,0,1.1107999999999998,0,91.155,0,0.0,0,2.595,0,34.5034,0.22027,0.55988,298.447,16.2586,28.96,0,26.458000000000002,0,28.96,397.225,0,625.424,0.9455226556138946,2.485954152053816,0.1524145323966944,0.06051285152242599,1.072490399239146,24.718071830635093,0.0946234512152036,37.39210497528278,0.0267436134087938,190.94569630042125,5.237091065025454,0.7649089370936709,4.4
2012-08-08 17:00:00,-59.8067,121.15100000000001,0,0,7.8021600000000015,0.0,13.610999999999999,11.8991,2.45825,0,20.864,0,133.44899999999998,0,1.0390000000000001,0,91.167,0,0.0,0,2.627,0,19.5434,0.32914,0.5788300000000001,257.768,14.136,28.941999999999997,0,26.413,0,28.941999999999997,395.8,0,518.061,0.9451599888271623,2.429964869368812,0.1494103166501009,0.06049920479378099,1.0739200596231555,47.41357472881011,0.04932994985882799,36.93662444265657,0.027073399778382006,40.61933191769832,24.618819482953835,0.27394096325822603,4.4
2012-08-08 17:00:30,-70.4128,79.3754,0,0,1.80572,0.0,11.6577,8.82651,4.10608,0,20.273,0,75.197,0,0.9309999999999999,0,91.18700000000001,0,0.0,0,2.738,0,-21.3274,0.30516,0.6086199999999999,145.202,8.13149,28.930999999999997,0,26.366999999999997,0,28.930999999999997,394.80699999999996,0,406.48199999999997,0.9439987741215684,2.343049559974681,0.1447280652111794,0.0604780721451157,1.0762330869034429,32.09979632380138,0.0728636792709411,35.439193722008326,0.0282173462478911,68.19384042820711,14.664081003808208,0.3005675993304522,4.4
2012-08-08 18:00:00,-62.4517,65.0119,0,0,-3.52196,0.0,9.06038,6.41027,6.35226,0,19.599,0,46.995,0,0.8154999999999999,0,91.215,0,0.0,0,2.399,0,-38.6077,0.31187,0.64255,87.7007,4.7833,28.91,0,26.333000000000002,0,28.91,396.014,0,292.594,0.9454588161782062,2.2472561183455984,0.1395403146970687,0.0604574416753427,1.0789633811254529,38.64107871340393,0.0605290882624524,40.4470664488782,0.024723671895066003,37.31107331667225,26.80169480820471,0.1343052992130917,4.4
2012-08-08 18:00:30,-29.7146,41.8038,1,1,-7.5888399999999985,0.0,6.3075199999999985,4.39118,8.82907,1,19.061,0,28.822,0,0.7257,0,91.24700000000001,0,0.0,0,0.674,0,-45.6175,,0.6711,54.2597,3.1896,28.91,0,26.309,0,28.91,404.205,0,178.34799999999996,0.9412160406342092,2.1732681327731607,0.13551312235211502,0.0604473858387917,1.0812660296579717,,,143.9651519448943,0.0069461254094516,-504.6501545659774,-1.9815707791867152,-1.1653882210589452,4.4
2012-08-08 19:00:00,-26.3828,20.221,1,1,-7.49925,0.0,3.3305300000000004,2.19425,11.1828,1,17.889,0,12.933,0,0.5334,0,91.285,0,0.0,0,0.34700000000000003,0,-41.385,0.10309000000000001,0.7398399999999999,25.9093,1.3823,28.912,0,26.291999999999998,0,28.912,433.939,1,65.69800000000001,0.9466485007313976,2.0194271427384884,0.1270797182235776,0.0604045328048124,1.085914139269454,3.3055672051978475,0.7075666954591563,279.63260060766225,0.0035761209452221,-1592.04315994154,-0.6281236747606266,-1.7695017463128402,4.4
2012-08-08 19:00:30,-21.72,12.0047,1,1,-9.02088,0.0,4.2889,0.289258,9.84473,1,17.159000000000002,0,1.5659999999999998,0,0.4274,0,91.31700000000001,0,0.0,0,0.304,0,-29.6559,0.15249000000000001,0.7817000000000001,2.08148,0.0,28.914,0,26.268,0,28.914,444.926,1,0.493258,,1.9284996010017184,0.1220550843525507,0.0603833986776691,1.0889677056886928,12.999012243176976,0.1799297685274252,319.18589608835134,0.0031329705110879,-1908.4246176011413,-0.5239924023077126,-1.2553024084178421,4.4
2012-08-08 20:00:00,-19.8296,12.1153,1,1,-10.9988,0.0,4.12591,,9.84473,1,16.826,0,0.0,0,0.3706,0,91.346,0,0.0,0,0.419,0,-44.18,0.0624299999999999,0.80669,0.0,0.0,28.926,0,26.273000000000003,0,28.926,447.09,1,0.0,,1.8882267567622988,0.1198196096066723,0.0603832886436871,1.0904953226164444,0.9772878354966714,2.3932655038229687,231.5811752049136,0.0043181402767956,-1807.7885152352155,-0.553162049416985,-1.1983791331905735,4.4
2012-08-08 20:00:30,-17.6492,6.5215,1,1,-8.23113,0.0,2.6857900000000003,,10.6839,1,15.685,0,0.0,0,0.2805,0,91.35600000000001,0,0.0,0,0.18899999999999997,0,-70.14,,0.8426299999999998,0.0,0.0,28.948,0,26.271,0,28.948,452.728,1,0.0,,1.7557657853390891,0.1124214007632764,0.06032390203910801,1.0951232513436162,,,513.3995365653905,0.0019478007453803,-10970.40637553891,-0.0911543260812775,-3.8941809476295846,4.4
2012-08-08 21:00:00,-17.7933,2.3022099999999996,1,1,-11.094000000000001,0.0,,,12.904000000000002,1,14.329,0,0.0,0,0.1875,0,91.369,0,0.0,0,0.14400000000000002,0,-50.25,0.04412,0.88521,0.0,0.0,28.95300000000001,0,26.249000000000002,0,28.95300000000001,456.361,1,0.0,,1.6089939617256048,0.1041369814653498,0.0602542294716775,1.100699021946275,0.38467618146222493,6.080202977760086,673.8368917420747,0.0014840386631469,-25752.08282337294,-0.0388318104931064,-3.2069762263402612,4.4
2012-08-08 21:00:30,-17.7782,1.56504,1,1,-18.9315,0.0,,,12.9532,1,14.085999999999999,0,0.0,0,0.141,0,91.384,0,0.0,0,0.27399999999999997,0,-17.76,0.05405,0.91232,0.0,0.0,28.956999999999997,0,26.250999999999998,0,28.956999999999997,456.837,1,0.0,,1.5838615095599915,0.1027086411989925,0.0602501166474982,1.1017172744256805,0.7079114170255919,3.30395754009353,354.13325697393725,0.002823795789599001,-6141.304964276179,-0.1628318420623915,-0.5193896923740761,4.4
2012-08-08 22:00:00,-16.7384,3.7553199999999998,1,1,-19.0874,0.0,2.45587,,10.5449,1,14.905999999999999,0,0.0,0,0.1770999999999999,0,91.40100000000001,0,0.0,0,0.653,0,-18.21,0.0727299999999999,0.8955500000000001,0.0,0.0,28.96,0,26.254,0,28.96,453.33099999999996,1,0.0,,1.6700769612710509,0.1075963677256009,0.0603086185179023,1.098555105583388,1.8318764236155056,1.2767833211062254,148.59496540713442,0.0067297031044093,-829.8919831547386,-1.204976093634036,-0.1690618201708432,4.4
2012-08-08 22:00:30,-4.83873,,0,0,-13.3931,0.0,2.49001,,10.5449,1,14.937999999999999,0,0.0,0,0.1834,0,91.40799999999999,0,0.0,0,0.8340000000000001,0,-34.31,0.013009999999999999,0.89205,0.0,0.0,28.969,0,26.256,0,28.969,485.648,0,0.0,,1.6735233029082812,0.1077910468309494,0.0603150845417042,1.0985303949181375,0.0362750756568368,64.47703338033364,116.34593814251652,0.0085950572573927,,,,4.4
2012-08-08 23:00:00,-16.4696,2.95986,1,1,-11.1444,0.0,2.07803,,10.8701,1,14.745999999999999,0,0.0,0,0.172,0,91.42,0,0.0,0,0.278,0,-49.55,0.03229,0.89751,0.0,0.0,28.985,0,26.255,0,28.985,454.397,1,0.0,,1.6529384402164895,0.1066274479029873,0.0603119194062227,1.0994509310453529,0.1629683039961964,14.351927378802369,349.03781442754956,0.0028650190857975,-10224.324664492324,-0.097805970840584,-1.640410677134484,4.4
2012-08-08 23:00:30,-17.7718,1.56504,1,1,-10.1132,0.0,,,12.9532,1,13.725999999999999,0,0.0,0,0.141,0,91.42299999999999,0,0.0,0,0.457,0,-59.25,0.09424,0.91027,0.0,0.0,28.993000000000002,0,26.256,0,28.993000000000002,458.004,1,0.0,,1.5472613386469174,0.1006232212737846,0.0602550849874934,1.1037412525483787,3.7558348442745513,0.622740179208217,212.32497245264503,0.0047097615906816,-12320.362152125144,-0.0811664452434549,-1.0401472662686313,4.4
2012-08-09 00:00:00,-14.6997,2.4698700000000002,1,1,-13.9127,0.0,,,13.5894,1,13.306,0,0.0,0,0.1093,0,91.42299999999999,0,0.0,0,0.562,0,-51.26,,0.92848,0.0,0.0,28.994,0,26.256999999999998,0,28.994,460.566,1,0.0,,1.5055008964734216,0.0982358581278678,0.0602309009526387,1.1054082707859665,,,172.65571603355656,0.0057918731158929,-5476.683465190746,-0.1825922579524451,-0.7282959136499407,4.4
2012-08-09 00:00:30,-15.6186,2.4698700000000002,1,1,-19.5169,0.0,,,14.4875,1,13.179,0,0.0,0,0.1063,0,91.426,0,0.0,0,0.094,0,-23.13,0.0843899999999999,0.92989,0.0,0.0,28.994,0,26.244,0,28.994,461.764,1,0.0,,1.4930697035581757,0.0975235261563454,0.0602255681902975,1.1059784711335805,3.0691170213023247,0.7620788805920231,1032.2607703282852,0.0009687474606653,-17557.748950610978,-0.0569549093572842,-2.3334400649569482,4.4
2012-08-09 01:00:00,-14.7053,2.47614,1,1,-19.1726,0.0,,,13.5894,1,13.41,0,0.0,0,0.0854999999999999,0,91.432,0,0.0,0,0.239,0,-14.55,0.05284,0.9444100000000001,0.0,0.0,28.997,0,26.228,0,28.997,460.566,1,0.0,,1.5157483317732119,0.0988224778807656,0.0602428175017496,1.1049618213943229,0.8001067956667021,2.9232463424474044,405.9937757776519,0.0024630919478619,-4344.4834736029825,-0.2301769602936656,-0.5795499004450111,4.4
2012-08-09 01:00:30,-17.8236,1.56961,1,1,-15.3401,0.0,,,12.9532,1,13.838,0,0.0,0,0.094,0,91.428,0,0.0,0,0.11900000000000001,0,-15.39,0.030560000000000004,0.9405700000000001,0.0,0.0,29.014,0,26.228,0,29.014,458.004,1,0.0,,1.5585676929941918,0.1012681231542424,0.0602648330974295,1.1031072866263594,0.1276781830553728,18.318785622016847,815.3992639567967,0.0012263930619061,-14510.867714479236,-0.0689138664672809,-1.2295631310092616,4.4
2012-08-09 02:00:00,-17.5679,1.56961,1,1,-12.158,0.0,,,12.9532,1,14.116,0,0.0,0,0.1255,0,91.43700000000001,0,0.0,0,0.28800000000000003,0,-15.84,0.06928,0.92211,0.0,0.0,29.024,0,26.230999999999998,0,29.024,456.89599999999996,1,0.0,,1.586945528320173,0.1028840730086093,0.060286789551065006,1.1021608405755108,1.5093973049107026,1.5495650193561012,336.91844587103736,0.0029680773262938,-5235.086442319114,-0.1910188133506742,-0.4441322214339727,4.4
2012-08-09 02:00:30,-17.5679,1.56961,1,1,-10.8971,0.0,,,12.9532,1,14.172,0,0.0,0,0.1169,0,91.432,0,0.0,0,0.6459999999999999,0,-17.86,0.028380000000000002,0.9277,0.0,0.0,29.024,0,26.241,0,29.024,456.89599999999996,1,0.0,,1.5927164613859932,0.103212227531099,0.0602867216513882,1.1018202077346084,0.1037450816443064,22.544772503230842,150.20512757098888,0.0066575623360619,-1955.9221941106373,-0.5112677810042963,-0.1659868769820954,4.4
2012-08-09 03:00:00,-17.1067,2.05661,1,1,-9.66682,0.0,,,12.9532,1,14.171,0,0.0,0,0.1399,0,91.417,0,0.0,0,0.14300000000000002,0,-28.7,0.08159,0.9135,0.0,0.0,29.024,0,26.25,0,29.024,456.70300000000003,1,0.0,,1.5926132477856507,0.103206359833839,0.0602767735825377,1.1017462582807789,2.5314193400544163,0.923951724232984,678.5490378381734,0.0014737328390973,-16795.243796648505,-0.0595406659235009,-1.8673518518963288,4.4
2012-08-09 03:00:30,-17.3562,2.05661,1,1,-9.14133,0.0,,,12.9532,1,13.969000000000001,0,0.0,0,0.1235,0,91.4,0,0.0,0,0.24,0,-32.41,0.06666,0.9226200000000001,0.0,0.0,29.031,0,26.243000000000002,0,29.031,457.22,1,0.0,,1.5718840191167,0.1020268856207411,0.0602539236839207,1.1023362152036362,1.360466556977333,1.7191964418416559,404.302135045245,0.0024733977719115,-10765.639442308824,-0.09288811922030499,-1.1958660004476167,4.4
2012-08-09 04:00:00,-17.3562,2.05661,1,1,-10.6896,0.0,,,12.9532,1,13.745999999999999,0,0.0,0,0.1311999999999999,0,91.399,0,0.0,0,0.612,0,-35.29,,0.91656,0.0,0.0,29.031,0,26.233,0,29.031,457.825,1,0.0,,1.5492750359512992,0.1007381254166509,0.0602404188664703,1.103319739870625,,,158.54985688048825,0.0063071643183745,-3790.8382279269017,-0.2637938998908087,-0.4206232520400341,4.4
2012-08-09 04:00:30,-17.3562,2.05661,1,1,-13.2908,0.0,,0.24080700000000002,12.9532,1,13.825999999999999,0,1.254,0,0.152,0,91.411,0,0.0,0,0.4970000000000001,0,-29.3961,0.07603,0.90386,1.24663,0.0,29.046,0,26.228,0,29.046,457.825,1,0.0,,1.5573528404519168,0.101198858801003,0.0602529362357571,1.1032146244051289,2.019186778182043,1.1583422045313787,195.23644348261325,0.0051219945526668,-3840.686617003595,-0.2603701107954947,-0.4262834855916388,4.4
2012-08-09 05:00:00,-14.7793,2.4444,1,1,-12.1984,0.0,,1.6563299999999999,13.5046,1,13.440999999999999,0,9.12,0,0.1129,0,91.414,0,0.0,0,0.275,0,-32.0906,0.05842000000000001,0.92679,17.5403,0.585206,29.053,0,26.228,0,29.053,460.00699999999995,1,25.5983,0.9666364885435256,1.5188146750671419,0.0989979112708349,0.0602327421693602,1.10473315630351,1.075774658730661,2.174162818410084,352.84549967585014,0.0028341016136486,-7688.976119823949,-0.1300563279708685,-1.0125944002791591,4.4
2012-08-09 05:00:30,-15.3875,8.64148,1,1,-12.6438,0.0,7.9383300000000006,4.45329,4.4764300000000015,1,13.368,0,27.717,0,0.0914,0,91.425,0,0.0,0,0.213,0,-17.0885,0.04501,0.94047,50.4446,2.5536,29.053,0,26.228,0,29.053,463.61,1,131.877,0.9493781296709658,1.511602598916603,0.0985852159542737,0.0602357874647335,1.1050840508774518,0.4725815636510844,4.949218175017211,455.551701459431,0.0021951405225715,-2479.145153598494,-0.4033648447524317,-1.1539018065765931,4.4
2012-08-09 06:00:00,-4.60918,20.5966,1,1,-13.8769,0.0,8.18368,8.45912,4.55249,1,13.93,0,64.807,0,0.1227,0,91.426,0,0.0,0,0.311,0,8.91704,0.05637,0.9229,114.509,6.22445,29.053,0,26.228,0,29.053,451.77,1,245.965,0.9456422639268528,1.5679092208156555,0.1018004907381782,0.0602688161535847,1.1028162859860628,3.0988255233214037,0.7547728151835713,312.0016476233402,0.0032051112794354,-500.52960261458026,-1.9978838309989504,-0.5567167394924949,4.4
2012-08-09 06:00:30,15.0915,44.2943,0,0,-11.7759,0.0,8.90802,11.8134,4.44295,1,15.020999999999999,0,112.104,0,0.2214,0,91.436,0,0.0,0,0.14300000000000002,0,45.7334,0.06999,0.8704000000000001,204.71400000000003,10.9056,29.053,0,26.228,0,29.053,445.765,0,360.412,0.9467276297664058,1.6824913333451283,0.1082973913425276,0.0603383534993883,1.0986823830340726,-1.8116261753699991,-1.2910551281487808,678.5490378381734,0.0014737328390973,-546.8743725996936,-1.8285735263955945,-1.3145472367938975,4.4
2012-08-09 07:00:00,12.5862,34.4834,0,0,-6.13166,0.0,,,,2,15.618,0,153.494,0,0.2902,0,91.425,0,0.0,0,0.42100000000000004,0,45.2604,0.01247,0.8365,302.89099999999996,15.2669,29.052,0,26.229,0,29.052,433.23900000000003,0,473.26099999999997,0.9495960593084641,1.7482473852016405,0.1119993142686273,0.0603655900872054,1.096287522662348,-0.0122842557089748,-190.39893986342133,230.4810271041777,0.0043387519248948,57.83164970882322,17.291569668769668,0.1085075924844409,4.4
2012-08-09 07:00:30,31.0617,67.7184,0,0,-3.9041900000000003,0.0,15.3886,16.4553,-1.46601,1,15.99,0,232.15400000000002,0,0.3319,0,91.42399999999999,0,0.0,0,0.7659999999999999,0,87.8444,0.08671,0.8173899999999997,479.334,25.103,29.064,0,26.241999999999997,0,29.064,419.27,0,582.58,0.9476294191524072,1.7903506696370026,0.1143599532403549,0.0603864441887327,1.0948604383833598,-1.6734774238053516,-1.3976341901771885,126.67429818649977,0.0078942612220177,34.552247267155664,28.941677577960906,0.1275214284340638,4.4
2012-08-09 08:00:00,66.7778,105.68799999999999,0,0,2.4773099999999997,0.0,22.3799,19.6995,-8.19266,1,16.432000000000002,0,422.474,0,0.3681,0,91.40899999999999,0,0.0,0,1.587,0,223.68,0.13202,0.80314,845.725,46.3181,29.07,0,26.245,0,29.07,414.035,0,686.4989999999998,0.9452326701942121,1.8415296755252133,0.1172195879270472,0.0604021150692575,1.0929379588476495,-2.7467854056125582,-0.8515078240989858,61.142099817806425,0.0163553427667652,135.10420026579766,7.401694381319358,0.7797774192080513,4.4
2012-08-09 08:00:30,91.5641,131.92,0,0,12.7739,0.0,19.8221,20.7877,-5.10757,0,17.338,0,535.814,0,0.4424,0,91.402,0,0.0,0,1.61,0,298.982,0.18367,0.77657,1042.78,58.4832,29.063000000000002,0,26.239,0,29.063000000000002,407.695,0,783.24,0.9439160705038456,1.9504570746703207,0.1232712846228963,0.0604499835157216,1.0892836019082466,-5.392984714462862,-0.4336947697492136,60.26864124898061,0.0165923767199067,156.52710464428205,6.388669887381897,1.1323349261586044,4.4
2012-08-09 09:00:00,115.13600000000001,187.78900000000002,0,0,35.1534,0.0,21.7346,21.4556,-6.59727,0,18.052,0,627.984,0,0.5372000000000001,0,91.40100000000001,0,0.0,0,2.247,0,373.73199999999997,0.2134,0.7406699999999999,1217.68,66.6,29.04,0,26.230999999999998,0,29.04,401.708,0,871.148,0.9453058274751988,2.040235250391795,0.12822528512563,0.0604907554574222,1.0866167596665774,-6.7268762858165925,-0.347696191311191,43.18313858961229,0.023157186639522,99.45813578047272,10.054481638457744,1.0274070952133996,4.4
2012-08-09 09:00:30,100.211,197.983,0,0,35.2138,0.0,21.1152,21.0201,-5.91107,0,18.136,0,554.254,0,0.5441,0,91.39299999999999,0,0.0,0,2.6439999999999997,0,324.952,0.25115,0.73868,1045.91,56.5488,29.021,0,26.208000000000002,0,29.021,397.504,0,948.7180000000001,0.9459333977110841,2.051031546589,0.1288190478501505,0.0604903387337184,1.0861900282716004,-12.597377818041945,-0.1856663583313519,36.699134799870954,0.0272485987872258,63.36215952393097,15.782290368785718,0.690331298167967,4.4
2012-08-09 10:00:00,118.26,213.53900000000002,0,0,28.6024,0.0,23.221999999999998,21.7114,-7.6783899999999985,0,18.698,0,655.534,0,0.5709,0,91.37899999999999,0,0.0,0,2.506,0,405.00199999999995,0.30715,0.73532,1239.69,65.4662,28.99,0,26.179000000000002,0,28.99,396.778,0,1014.62,0.9471914752881768,2.1245592077938853,0.1328518626909687,0.0605137226927463,1.083718424042006,-19.51899454303424,-0.1198273435060049,38.72007678007135,0.0258263950683766,85.95152703638128,11.634464616047175,1.0127160733534997,4.4
2012-08-09 10:00:30,107.15299999999999,187.74099999999999,0,0,38.0658,0.0,22.3761,21.869,-6.4279800000000025,0,19.37,0,675.534,0,0.6432,0,91.361,0,0.0,0,2.875,0,426.162,0.25490999999999997,0.71402,1236.37,66.0941,28.956999999999997,0,26.142,0,28.956999999999997,396.276,0,1067.74,0.9465418119171446,2.2154980796078263,0.137813927852632,0.0605408819433313,1.080925863271707,-12.310574974039149,-0.18999187844047502,33.750439099429144,0.0296292441426906,125.7213705686587,7.954097187111735,1.3062928695009184,4.4
2012-08-09 11:00:00,117.624,253.352,0,0,50.2482,0.0,23.5576,22.0234,-7.2591100000000015,0,19.944000000000013,0,695.8439999999997,0,0.7203999999999999,0,91.352,0,0.0,0,2.648,0,447.452,0.29278000000000004,0.6909399999999999,1274.11,66.4118,28.916,0,26.09800000000001,0,28.916,394.158,0,1107.15,0.9478759290799068,2.295852966952956,0.1421757464999459,0.0605683350305019,1.0786822776637432,-16.990232686009776,-0.1376619912878487,36.643698040354536,0.0272898220834243,80.5036396107007,12.421798627189991,1.1316481869714021,4.4
2012-08-09 11:00:30,132.49,344.25699999999995,0,0,52.3951,0.0,24.2331,21.9402,-7.8234600000000025,0,20.101,0,670.324,0,0.7758999999999999,0,91.345,0,0.0,0,3.622,0,447.31199999999995,0.37681,0.6703399999999999,1197.25,63.3302,28.874000000000002,0,26.05,0,28.874000000000002,392.85699999999997,0,1132.18,0.9471036124451868,2.318270615374939,0.1433889303205049,0.0605728397927997,1.0781665135182543,-32.15733724866897,-0.0727333002080826,26.78976046683015,0.0373276947077654,32.79309268653194,30.49422662140976,0.6267245967995241,4.4
