,Unnamed: 0,Site,Lat,Lon,Datetime,PFT,Climate,Tair,SW,RH,VPD,WS,Ca,SWC,LAI,flag_rain,flag_daytime,flag_GS,flag_peak,Gs
4879,41344,US-WCr,45.8059,-90.0799,2011-08-29 11:30:00,DBF,Continental,20.952,732.685,75.326,0.615,2.481,375.783,0.26755,5.7416873,0,1,1,1,0.869554371850918
3709,320064,US-ARb,35.5497,-98.0402,2006-07-02 09:30:00,GRA,Temperate,29.81,756.0,56.24,1.845,4.173,350.863,0.18305,1.1197929,0,1,1,1,0.145262181043193
4618,54060,US-Var,38.4133,-120.9508,2007-05-12 11:30:00,GRA,Temperate,19.6,996.27,37.719,1.421,1.973,370.07,0.06308,1.9363832,0,1,1,0,0.100857805948135
4268,490976,IT-Cpz,41.7052,12.3761,2006-09-13 15:00:00,EBF,Temperate,27.35,485.2,61.03,1.4186,3.241,367.429,0.1082,2.884021,0,1,1,0,0.146483069356437
3522,146719,US-SRG,31.7894,-110.8277,2012-02-06 08:30:00,GRA,Arid,11.31,265.566,31.056,0.924,0.517,394.514,0.0896,0.26380807,0,1,1,0,0.0515449873184981
4134,964864,AU-ASM,-22.283,133.249,2010-09-22 14:00:00,SAV,Arid,21.7,915.0,35.0,1.6878,3.38,373.9,0.106,0.5017873,0,1,1,1,0.111037614856659
3602,479399,IT-Lav,45.9562,11.2813,2014-08-18 10:00:00,ENF,Temperate,13.181,591.294,88.826,0.1694,0.793,389.521,0.42433,2.6638999,0,1,1,0,0.63554366201739
713,37282,US-WCr,45.8059,-90.0799,2004-08-06 10:30:00,DBF,Continental,21.558,854.391,58.578,1.071,1.804,362.867,0.27592,5.0051804,0,1,1,1,0.753486531635508
4186,554671,ES-LgS,37.0979,-2.9658,2007-07-11 13:00:00,OSH,Arid,16.22,709.899,62.8,0.6862,0.97,350.26,0.06,1.5913472,0,1,1,1,0.0098729569253149
2214,936068,AU-DaS,-14.1593,131.3881,2011-08-25 10:30:00,SAV,Tropical,26.16,733.0,25.0,2.5457,3.67,370.8,0.0279999999999999,0.94042391,0,1,1,0,0.153868206694883
2923,239073,US-KS2,28.6086,-80.6715,2004-10-07 14:30:00,CSH,Temperate,26.61,546.3,56.0,1.533,3.936,379.031,0.26401,1.8639545,0,1,1,0,0.358526060934103
1810,888843,AU-Gin,-31.3764,115.7138,2014-02-05 08:00:00,WSA,Temperate,26.73,203.0,65.0,1.2286,2.45,349.2,0.0279999999999999,1.1280948,0,1,1,0,0.0434727149705897
3486,628129,DE-Gri,50.95,13.5126,2010-07-08 08:00:00,GRA,Continental,24.89,603.433,34.0,2.0776,0.908,365.829,0.27733,6.5458574,0,1,1,1,0.276960286553889
3141,391749,IT-SRo,43.7279,10.2844,2006-02-06 15:00:00,ENF,Temperate,9.21,319.8,31.7952,0.7945,1.989,403.436,0.1936,2.0131569,0,1,1,0,0.185649861433922
1827,867712,AU-How,-12.4943,131.1523,2012-09-01 12:00:00,WSA,Tropical,30.51,825.0,35.0,2.8404,3.01,382.2,0.063,0.85902876,0,1,1,0,0.106498429957842
1155,620621,DE-Hai,51.0792,10.4522,2008-05-25 14:00:00,DBF,Continental,18.16,407.88,64.26,0.7453,2.63,363.22,0.3402,5.0399251,0,1,1,0,0.498676406471303
1324,924581,AU-DaS,-14.1593,131.3881,2008-04-24 10:30:00,SAV,Tropical,28.87,799.0,44.0,2.227,1.44,367.4,0.033,1.1132942,0,1,1,0,0.0890853444122619
4312,955712,AU-Cum,-33.6152,150.7236,2014-12-20 17:00:00,EBF,Temperate,24.51,325.0,49.0,1.5694,2.23,385.8,0.124,1.9509816,0,1,1,0,0.142056339866126
510,88574,US-Ton,38.4309,-120.966,2008-03-18 09:30:00,WSA,Temperate,14.86,598.409,44.73,0.934,2.439,386.473,0.301,1.0775409,0,1,1,1,0.208600992536111
1680,136579,US-SRM,31.8214,-110.8661,2013-09-23 15:00:00,WSA,Arid,28.15,619.5,22.634,2.95,1.485,388.828,0.0291,0.56535053,0,1,1,1,0.0302508054710026
499,963071,AU-Cpr,-34.0021,140.5891,2013-11-21 12:30:00,SAV,Arid,20.85,760.0,31.0,1.7008,3.56,374.8,0.0279999999999999,0.49999997,0,1,1,0,0.0210132481104768
4536,61409,US-Var,38.4133,-120.9508,2012-02-09 14:30:00,GRA,Temperate,20.645,449.71,42.773,1.393,2.159,378.134,0.2136,0.81757993,0,1,1,0,0.110494044638011
1856,168275,US-Oho,41.5545,-83.8438,2004-07-03 09:30:00,DBF,Continental,12.683,626.033,47.005,0.778,2.414,316.54,0.1714,4.5592332,0,1,1,1,2.08581717338985
1388,50822,US-Var,38.4133,-120.9508,2005-05-27 11:30:00,GRA,Temperate,26.852,988.12,48.064,1.836,1.374,383.817,0.0894,1.7010094,0,1,1,0,0.118886538786908
3719,580717,DE-Tha,50.9626,13.5651,2010-07-27 10:30:00,ENF,Continental,19.326,766.627,60.01,0.897,1.229,398.134,0.13467,3.0053272,0,1,1,1,0.536629557860423
2386,817173,AU-Tum,-35.6566,148.1517,2007-12-11 07:00:00,EBF,Temperate,9.81,383.0,81.0,0.2304,3.13,366.8,0.26,4.2901812,0,1,1,0,0.382702340354355
3236,389039,IT-SRo,43.7279,10.2844,2004-04-21 15:30:00,ENF,Temperate,17.77,555.6,75.008,0.5086,2.754,355.633,0.2775,2.4776461,0,1,1,1,0.474139432003842
1540,318322,US-ARb,35.5497,-98.0402,2005-08-03 11:30:00,GRA,Temperate,34.95,866.0,36.1,3.6,2.826,343.691,0.1739,1.501295,0,1,1,0,0.10724335341783
1217,399190,IT-SR2,43.732,10.2909,2013-08-30 10:30:00,ENF,Temperate,26.97,753.37,40.9,2.104,1.568,367.728,0.10115,2.5061467,0,1,1,0,0.243868333458529
2681,553639,ES-LgS,37.0979,-2.9658,2007-05-11 18:30:00,OSH,Arid,13.32,211.952,25.31,1.1427,1.7,371.69,0.16193,1.4181645,0,1,1,1,0.0925544074822123
2993,812366,AU-Tum,-35.6566,148.1517,2005-03-13 09:00:00,EBF,Temperate,18.87,646.0,58.0,0.9157,2.66,370.5,0.18,4.6133242,0,1,1,0,0.452003549838473
1191,370819,NL-Loo,52.1666,5.7436,2013-06-07 18:30:00,ENF,Temperate,21.9,199.1,55.19,1.1779,3.67,389.01,0.064,2.4609187,0,1,1,0,0.105760474186787
1542,908990,AU-Dry,-15.2588,132.3706,2009-11-11 11:00:00,SAV,Tropical,36.09,1039.0,36.0,3.822,1.82,368.3,0.03,1.0637741,0,1,1,0,0.0433812080005707
3301,579772,DE-Tha,50.9626,13.5651,2010-04-17 09:30:00,ENF,Continental,4.963,715.523,73.96,0.2266,3.855,394.665,0.32733,1.8584234,0,1,1,0,0.404652379878511
3324,139989,US-SRG,31.7894,-110.8277,2008-07-15 13:30:00,GRA,Arid,29.58,976.522,42.635,2.377,0.801,382.766,0.1196,0.90907311,0,1,1,1,0.0673869838175982
2539,368436,NL-Loo,52.1666,5.7436,2012-05-13 18:00:00,ENF,Temperate,12.59,250.7,58.09,0.6113,1.86,389.09,0.094,2.3664937,0,1,1,0,0.194662597790563
953,641717,DE-Geb,51.0997,10.9146,2007-04-27 07:00:00,CRO,Continental,11.1,265.71,80.03,0.264,0.35,463.718,0.1737,1.7919377,0,1,1,1,0.0796968097490363
4330,384614,IT-SRo,43.7279,10.2844,2002-08-23 11:00:00,ENF,Temperate,26.21,537.5,76.9,0.7864,0.57,371.946,0.1649,3.5720155,0,1,1,1,0.255397852404704
732,620795,DE-Hai,51.0792,10.4522,2008-06-11 08:30:00,DBF,Continental,14.63,368.52,63.26,0.612,2.08,376.16,0.2622,4.3927832,0,1,1,1,0.479884214992111
1156,984320,AT-Neu,47.1167,11.3175,2010-04-06 10:30:00,GRA,Continental,8.24,753.44,43.59,0.6153,0.64,435.068,0.34,1.0391656,0,1,1,0,0.150650067210788
3294,684722,CA-TP4,42.7102,-80.3574,2005-05-26 10:30:00,ENF,Continental,19.48,905.0,40.84,1.339,3.015,378.657,0.089,3.8092418,0,1,1,0,0.122584350311479
2982,842895,AU-Rig,-36.6499,145.5759,2011-04-23 15:30:00,GRA,Temperate,17.25,226.0,53.0,0.9255,1.58,337.8,0.225,0.64166313,0,1,1,0,0.112383164570987
2156,473183,IT-Lav,45.9562,11.2813,2010-10-19 12:30:00,ENF,Temperate,8.847,576.332,38.118,0.7033,0.639,388.142,0.40767,2.2309675,0,1,1,0,0.26674706248783
1062,588696,DE-Tha,50.9626,13.5651,2014-08-09 09:00:00,ENF,Continental,25.7,483.02,41.19,1.9426,5.1,386.48,0.2123,1.9610646,0,1,1,1,0.223352147061175
2616,968231,AU-ASM,-22.283,133.249,2011-07-28 10:00:00,SAV,Arid,18.44,598.0,26.0,1.5706,3.81,378.6,0.04,0.30000001,0,1,1,0,0.0142539693482806
1167,45468,US-Var,38.4133,-120.9508,2001-05-22 10:30:00,GRA,Temperate,32.521,898.0,24.37,3.703,1.681,362.671,0.06579,1.420872,0,1,1,0,0.0229836201658414
3222,871192,AU-How,-12.4943,131.1523,2013-08-24 08:30:00,WSA,Tropical,23.62,414.0,41.0,1.7212,2.33,397.6,0.069,1.1412998,0,1,1,0,0.277582989490993
3636,9141,US-Wkg,31.7365,-109.9419,2007-04-20 10:30:00,GRA,Arid,17.89,979.0,14.985,1.742,8.981,372.653,0.01,0.2,0,1,1,0,0.0275524470401996
2938,709325,CA-TP3,42.7068,-80.3483,2011-07-16 07:30:00,ENF,Continental,23.14,351.312,74.22,0.731,1.478,421.54,0.066,4.9683952,0,1,1,0,0.0598825885177421
4491,694480,CA-TP4,42.7102,-80.3574,2010-08-29 16:00:00,ENF,Continental,25.83,500.5,71.5,0.949,2.479,384.274,0.063,4.9680152,0,1,1,1,0.321588280041722
3140,130082,US-SRM,31.8214,-110.8661,2010-11-05 10:30:00,WSA,Arid,22.27,665.3,16.563,2.242,1.417,371.847,0.0306,0.30000001,0,1,1,0,0.0172321491529054
143,142412,US-SRG,31.7894,-110.8277,2010-03-22 14:00:00,GRA,Arid,23.56,875.652,9.948,2.617,3.925,395.767,0.0664,0.25089368,0,1,1,0,0.0585269104743198
3577,76692,US-Ton,38.4309,-120.966,2004-03-19 08:30:00,WSA,Temperate,18.64,516.302,44.88,1.184,0.815,390.589,0.313,1.5750753,0,1,1,1,0.418445948500856
2782,756890,CA-Gro,48.2167,-82.1556,2009-06-05 14:30:00,MF,Continental,17.405,88.347,44.139,1.111,7.39,390.148,0.48472,2.1220303,0,1,1,1,0.0894860458656743
717,468495,IT-Lav,45.9562,11.2813,2008-03-26 07:30:00,ENF,Temperate,-2.53,289.971,41.829,0.2951,0.862,392.308,0.349,1.497718,0,1,1,0,0.677478544642569
1819,480832,IT-Cpz,41.7052,12.3761,2001-01-02 13:00:00,EBF,Temperate,11.098,301.564,70.9,0.3846,4.751,376.041,0.219,2.4632709,0,1,1,0,0.420491667610558
2502,710783,CA-TP3,42.7068,-80.3483,2012-08-24 16:30:00,ENF,Continental,28.48,390.936,44.33,2.164,1.088,379.058,0.068,4.7200499,0,1,1,1,0.0719727572469177
4360,320580,US-ARb,35.5497,-98.0402,2006-09-07 13:30:00,GRA,Temperate,28.18,825.0,36.76,2.426,2.377,336.704,0.29785,1.0847265,0,1,1,0,0.10265518671205
4171,14893,US-Wkg,31.7365,-109.9419,2010-03-22 14:00:00,GRA,Arid,21.52,621.7,6.659,2.396,3.529,386.473,0.17,0.2,0,1,1,0,0.0263384481095696
395,509348,IT-CA1,42.3804,12.0266,2012-05-19 12:30:00,DBF,Temperate,24.19,959.0,43.32,1.7111,1.958,376.114,0.361,1.2134887,0,1,1,1,0.454329544226727
4836,174015,US-Oho,41.5545,-83.8438,2010-07-20 09:30:00,DBF,Continental,24.314,494.708,77.312,0.69,2.126,377.061,0.18341,5.2677765,0,1,1,1,0.74078910847287
4492,51630,US-Var,38.4133,-120.9508,2006-04-24 16:30:00,GRA,Temperate,15.235,242.14,71.206,0.499,1.193,378.943,0.20348,2.6167994,0,1,1,1,0.228267215836063
1365,103949,US-Ton,38.4309,-120.966,2012-07-28 15:00:00,WSA,Temperate,31.33,727.435,21.64,3.587,3.233,371.327,0.084,1.1238508,0,1,1,0,0.0351988289731955
4558,762815,BR-Sa3,-3.018,-54.9714,2002-09-03 13:00:00,EBF,Tropical,30.84,818.57,47.992,2.326,1.55,398.04,0.22,6.1282916,0,1,1,0,0.469442119316445
595,940790,AU-DaS,-14.1593,131.3881,2013-09-20 08:00:00,SAV,Tropical,26.24,279.0,72.0,0.9549,1.11,400.8,0.0289999999999999,1.2226969,0,1,1,0,0.096445094619471
3952,285614,US-Blo,38.8953,-120.6328,2002-08-05 14:00:00,ENF,Temperate,19.094,845.312,39.863,1.32,3.509,359.587,0.10165,2.2172756,0,1,1,1,0.265966267810428
2914,460563,IT-MBo,46.0147,11.0458,2013-08-11 07:30:00,GRA,Continental,14.452,372.62,55.623,0.7307,0.544,372.957,0.31005,2.4853959,0,1,1,0,0.202476485333966
2326,737024,CA-SF2,54.2539,-105.8775,2005-05-03 15:00:00,ENF,Continental,15.3,793.0,17.8,1.435,2.32,364.261,0.17,0.83837032,0,1,1,0,0.0575233141789875
3766,216783,US-Me2,44.4523,-121.5574,2004-08-11 13:30:00,ENF,Temperate,28.7,824.8,18.8,3.193,2.98,372.9,0.10101,2.225832,0,1,1,0,0.0612966351097993
3440,551366,ES-LJu,36.9266,-2.7521,2013-06-07 10:30:00,OSH,Arid,14.797,792.615,24.1928,1.2763,1.695,392.52,0.15363,0.68566358,0,1,1,1,0.0416774180378514
3851,294198,US-Blo,38.8953,-120.6328,2005-06-04 17:00:00,ENF,Temperate,18.299,336.263,41.801,1.342,2.207,369.131,0.21374,1.8438191,0,1,1,0,0.123775944657663
4132,810281,AU-Tum,-35.6566,148.1517,2003-03-25 09:00:00,EBF,Temperate,12.95,494.0,55.0,0.672,1.93,328.9,0.15,3.2355852,0,1,1,1,0.192637436324989
4591,964446,AU-Cpr,-34.0021,140.5891,2014-10-15 14:00:00,SAV,Arid,20.03,834.0,27.0,1.7106,3.37,366.6,0.0279999999999999,0.33365923,0,1,1,0,0.013523930931025
2143,760701,BR-Sa3,-3.018,-54.9714,2001-08-02 12:30:00,EBF,Tropical,30.57,863.74,46.915,2.338,3.19,378.41,0.34,5.9133458,0,1,1,0,0.421826918504483
1571,727982,CA-TP1,42.6609,-80.5595,2014-09-19 11:30:00,ENF,Continental,14.77,814.45,63.36,0.616,1.862,371.261,0.095,2.4710858,0,1,1,1,0.286012793016753
4079,98860,US-Ton,38.4309,-120.966,2011-04-30 14:30:00,WSA,Temperate,21.65,783.697,17.79,2.127,5.759,390.148,0.242,2.0403695,0,1,1,1,0.266099395389618
1122,509094,IT-CA1,42.3804,12.0266,2011-11-13 14:30:00,DBF,Temperate,15.95,343.4,41.83,1.0546,3.09,392.428,0.4765,1.5682245,0,1,1,0,0.301070396461427
2786,243096,US-KS2,28.6086,-80.6715,2006-02-08 09:30:00,CSH,Temperate,13.61,500.4,66.13,0.528,3.046,383.417,0.069,1.529869,0,1,1,0,0.417185709992997
2967,474680,IT-Lav,45.9562,11.2813,2011-07-28 07:30:00,ENF,Temperate,11.588,425.381,84.039,0.2179,1.346,360.414,0.39933,2.6701055,0,1,1,0,0.710538074367771
2504,128791,US-SRM,31.8214,-110.8661,2010-06-29 15:00:00,WSA,Arid,34.33,825.0,15.405,4.586,6.323,386.86,0.0103,0.30735397,0,1,1,0,0.009328252810613
3465,943501,AU-DaS,-14.1593,131.3881,2014-06-25 12:00:00,SAV,Tropical,24.82,737.0,24.0,2.3825,2.45,379.6,0.032,1.2505594,0,1,1,0,0.160335183065307
675,553781,ES-LgS,37.0979,-2.9658,2007-05-19 08:30:00,OSH,Arid,13.0,577.2,33.54,0.9957,4.13,372.17,0.12377,1.4728801,0,1,1,1,0.154781757597995
2808,414218,IT-Ren,46.5869,11.4337,2007-07-14 11:30:00,ENF,Continental,19.9,945.95,56.6,1.0088,1.421,360.594,0.41169,3.2584519,0,1,1,1,0.69591195365959
3348,335341,SN-Dhr,15.4028,-15.4322,2012-07-05 10:00:00,SAV,Arid,29.123,568.206,62.1997,1.5254,5.24,-9999.0,0.04652,0.38820714,0,1,1,1,0.104818453349801
728,318602,US-ARb,35.5497,-98.0402,2005-09-05 14:00:00,GRA,Temperate,31.48,801.0,28.61,3.311,3.878,343.067,0.20945,1.426062,0,1,1,0,0.20537160024947
412,987668,AT-Neu,47.1167,11.3175,2012-07-17 14:00:00,GRA,Continental,20.069,670.253,55.78,1.0387,2.514,376.71,0.30747,3.6419041,0,1,1,1,0.66131258546588
3146,68260,US-Tw2,38.1047,-121.6433,2012-08-29 14:00:00,CRO,Temperate,31.43,805.883,21.79,3.604,1.782,376.849,0.20435,1.7224727,0,1,1,1,0.290138849346074
1516,307443,US-ARM,36.6058,-97.4888,2007-10-11 10:00:00,CRO,Temperate,15.87,611.0,58.35,0.754,4.703,378.773,0.2208,1.3489429,0,1,1,1,0.494233798351988
825,66243,US-Tw3,38.1152,-121.6469,2014-06-27 13:30:00,CRO,Temperate,26.53,934.734,47.9,1.807,7.376,389.679,0.07829,1.5075181,0,1,1,0,0.272807770025044
3267,391833,IT-SRo,43.7279,10.2844,2006-03-07 09:30:00,ENF,Temperate,7.63,548.0,56.2176,0.4581,0.857,402.441,0.19232,1.9872538,0,1,1,0,1.08888373611924
3974,67260,US-Tw2,38.1047,-121.6433,2012-07-02 15:00:00,CRO,Temperate,29.14,756.863,38.96,2.466,7.442,346.683,0.37204,0.92238796,0,1,1,1,0.139984927111217
616,736143,CA-SF2,54.2539,-105.8775,2004-07-07 14:30:00,ENF,Continental,21.6,153.3,47.7,1.355,3.58,347.42,0.09,3.1023514,0,1,1,1,0.0813589534280574
114,391527,IT-SRo,43.7279,10.2844,2005-10-14 15:00:00,ENF,Temperate,23.05,353.68,68.864,0.8776,1.257,383.841,0.1097,2.5856493,0,1,1,0,0.155429462475354
417,554783,ES-LgS,37.0979,-2.9658,2007-07-16 12:00:00,OSH,Arid,18.85,1106.05,23.62,1.6632,3.74,344.5,0.06,1.6358997,0,1,1,1,0.0433405068306648
3069,11012,US-Wkg,31.7365,-109.9419,2008-08-08 11:30:00,GRA,Arid,24.95,767.412,45.915,1.708,1.624,377.329,0.1,0.78167272,0,1,1,1,0.0240527706958468
1625,129284,US-SRM,31.8214,-110.8661,2010-08-12 07:30:00,WSA,Arid,27.96,350.0,43.809,2.119,1.304,369.604,0.0418,0.70770711,0,1,1,1,0.0667446629076488
4950,219988,US-Me2,44.4523,-121.5574,2007-04-06 15:00:00,ENF,Temperate,14.0,266.6,56.2,0.697,4.29,375.4,0.283,1.8815337,0,1,1,0,0.264758158284588
4185,450578,IT-MBo,46.0147,11.0458,2007-06-09 08:30:00,GRA,Continental,13.651,468.52,98.343,0.0259,1.303,372.115,0.44253,0.94575739,0,1,1,1,0.721997665663758
2896,745433,CA-Qfo,49.6925,-74.3421,2005-10-28 09:30:00,ENF,Continental,0.258,370.4,62.07,0.238,2.331,376.986,0.17,0.77851933,0,1,1,0,0.151100904201816
4671,173577,US-Oho,41.5545,-83.8438,2009-09-30 11:00:00,DBF,Continental,7.966,276.282,69.604,0.326,1.971,368.247,0.17931,2.0734227,0,1,1,0,1.15060154482534
2082,494229,IT-Cpz,41.7052,12.3761,2008-06-16 08:00:00,EBF,Temperate,22.09,477.3,64.76,0.9371,2.841,367.627,0.1531,3.2777247,0,1,1,1,0.244448002808101
753,967752,AU-ASM,-22.283,133.249,2011-06-19 09:00:00,SAV,Arid,11.12,380.0,58.0,0.5559,2.46,369.8,0.0579999999999999,0.33592018,0,1,1,0,0.116036518226635
2546,806456,AU-Wac,-37.4259,145.1878,2008-02-22 14:30:00,EBF,Temperate,17.71,139.0,75.0,0.5068,3.94,345.8,0.282,4.1826582,0,1,1,0,0.359227109592068
3969,335121,SN-Dhr,15.4028,-15.4322,2011-10-25 08:00:00,SAV,Arid,26.251,241.89,51.1388,1.6674,4.442,-9999.0,0.0405499999999999,0.66209185,0,1,1,1,0.0815804118402908
3373,793494,AU-Wom,-37.4222,144.0944,2013-02-14 08:00:00,EBF,Temperate,21.18,226.0,57.0,1.0816,2.82,372.8,0.079,3.9617121,0,1,1,1,0.171378925901398
4107,701876,CA-TP3,42.7068,-80.3483,2006-08-16 15:30:00,ENF,Continental,23.72,628.16,57.15,1.257,1.716,361.768,0.08451,4.2256923,0,1,1,0,0.168629473544861
2444,909462,AU-Dry,-15.2588,132.3706,2009-12-18 12:00:00,SAV,Tropical,34.62,984.0,46.0,2.9738,2.18,362.1,0.08,1.0321288,0,1,1,0,0.060480807905311
4380,692877,CA-TP4,42.7102,-80.3574,2009-11-16 15:00:00,ENF,Continental,7.01,153.7,58.84,0.413,1.734,399.048,0.11201,0.99023056,0,1,1,0,0.285724312346656
1066,919772,AU-Dry,-15.2588,132.3706,2014-01-27 10:00:00,SAV,Tropical,29.65,653.0,66.0,1.4143,1.25,384.2,0.152,1.8997729,0,1,1,1,0.353823591540691
3913,600086,DE-Lnf,51.3282,10.3678,2005-06-03 13:00:00,DBF,Continental,22.65,881.79,40.26,1.6436,3.94,355.18,0.2976,5.5510588,0,1,1,1,0.313764553843864
3498,957294,AU-Cpr,-34.0021,140.5891,2012-06-18 13:30:00,SAV,Arid,17.1,243.0,62.0,0.7412,3.47,384.9,0.032,0.70230967,0,1,1,0,0.110208184848158
2738,535878,ES-LJu,36.9266,-2.7521,2007-03-01 13:00:00,OSH,Arid,13.51,667.817,48.6,0.7962,2.28,386.567,0.30754,0.40000001,0,1,1,0,0.0962851017280143
4000,409133,IT-Ro2,42.3903,11.9209,2008-08-19 15:00:00,DBF,Temperate,32.66,705.0,28.947,3.5074,2.939,382.068,0.135,2.0033343,0,1,1,0,0.0457250841622214
1568,722312,CA-TP1,42.6609,-80.5595,2010-04-27 17:30:00,ENF,Continental,8.95,253.812,39.56,0.692,4.411,394.157,0.133,0.69999999,0,1,1,0,0.108787155916504
2427,893829,AU-Fog,-12.5452,131.3072,2006-08-01 13:00:00,WET,Tropical,30.07,734.0,49.0,2.1732,1.72,346.1,0.984,1.1551759,0,1,1,0,1.0208313056029
3746,744806,CA-Qfo,49.6925,-74.3421,2005-07-27 15:30:00,ENF,Continental,13.93,248.1,58.85,0.658,4.4,364.694,0.086,2.0110393,0,1,1,1,0.296930848861236
4639,226090,US-Me2,44.4523,-121.5574,2011-06-18 15:30:00,ENF,Temperate,10.289,161.531,77.427,0.281,4.012,392.18,0.17863,1.8543683,0,1,1,1,0.376801988489405
1687,805701,AU-Wac,-37.4259,145.1878,2007-04-12 13:00:00,EBF,Temperate,18.06,569.0,62.0,0.7875,0.78,370.1,0.243,2.4761097,0,1,1,0,0.605584599005768
851,303452,US-ARM,36.6058,-97.4888,2005-05-09 17:00:00,CRO,Temperate,28.57,355.8,40.69,2.327,4.209,371.867,0.1174,0.83572876,0,1,1,0,0.0281524211974137
3546,305990,US-ARM,36.6058,-97.4888,2006-09-14 14:00:00,CRO,Temperate,30.8,724.647,23.81,3.399,4.692,378.535,0.10795,0.78872651,0,1,1,0,0.0259818494581502
895,424652,IT-PT1,45.2009,9.061,2004-08-25 16:00:00,DBF,Temperate,27.63,472.178,65.9968,1.2582,0.628,361.656,0.1431,1.0180358,0,1,1,0,0.489196270626858
4592,685752,CA-TP4,42.7102,-80.3574,2006-04-16 07:00:00,ENF,Continental,5.306,245.2,80.3,0.176,1.368,401.721,0.154,1.4217207,0,1,1,0,0.190328938833879
335,774777,BE-Vie,50.3049,5.9981,2010-05-18 09:00:00,MF,Temperate,6.74,370.0,84.577,0.1518,1.788,400.029,0.36,2.874454,0,1,1,0,0.711756730289725
2839,242967,US-KS2,28.6086,-80.6715,2006-01-26 09:00:00,CSH,Temperate,17.07,376.0,51.97,0.935,3.231,378.155,0.037,1.556721,0,1,1,0,0.383847250332127
3087,82803,US-Ton,38.4309,-120.966,2006-05-25 13:30:00,WSA,Temperate,21.94,896.62,45.25,1.442,2.151,376.918,0.217,1.6435984,0,1,1,1,0.374422362168024
1348,67232,US-Tw2,38.1047,-121.6433,2012-07-01 13:00:00,CRO,Temperate,23.06,982.353,56.74,1.22,7.668,342.069,0.37633,0.90071976,0,1,1,1,0.240815282017826
1015,385528,IT-SRo,43.7279,10.2844,2003-03-18 16:30:00,ENF,Temperate,14.27,224.0,62.98,0.6024,2.158,390.363,0.21069,2.6486654,0,1,1,1,0.53474193498757
2816,651627,CN-Cng,44.5934,123.5092,2009-05-07 15:00:00,GRA,Continental,24.37,516.853,9.79,2.7518,5.189,331.686,0.78,0.288118,0,1,1,0,0.0667109466759866
1631,868724,AU-How,-12.4943,131.1523,2013-01-24 13:00:00,WSA,Tropical,32.41,996.0,67.0,1.6062,4.08,373.4,0.142,2.0665927,0,1,1,1,0.511552217292717
2489,610614,DE-Kli,50.8931,13.5224,2011-08-11 15:30:00,CRO,Continental,21.59,420.6,42.57,1.4813,6.18,371.77,0.4595,1.1146064,0,1,1,0,0.151000654564813
3730,306105,US-ARM,36.6058,-97.4888,2007-03-03 11:30:00,CRO,Temperate,3.089,815.0,31.3,0.527,8.27,391.639,0.18349,0.43124634,0,1,1,0,0.195886754204074
3251,9778,US-Wkg,31.7365,-109.9419,2007-07-25 07:00:00,GRA,Arid,18.99,78.91,72.833,0.597,4.568,374.321,0.1,0.36957943,0,1,1,1,0.135451567528673
4634,760537,BR-Sa3,-3.018,-54.9714,2001-07-10 13:30:00,EBF,Tropical,30.23,656.31,52.958,2.032,1.95,376.01,0.36,5.7985048,0,1,1,0,0.433069685031483
2070,675022,CH-Cha,47.2102,8.4104,2007-05-11 13:00:00,GRA,Continental,21.298,867.58,51.151,1.2376,5.759,360.142,0.40772,6.4412885,0,1,1,0,1.08101694034823
4452,603209,DE-Lnf,51.3282,10.3678,2011-09-22 09:30:00,DBF,Continental,12.22,255.8,76.13,0.3398,3.96,398.2,0.1896,3.429085,0,1,1,0,0.448871805773508
4882,270922,US-GLE,41.3665,-106.2399,2012-05-14 11:30:00,ENF,Continental,9.398,1026.48,16.242,0.992,3.262,397.02,0.4052,0.39999998,0,1,1,0,0.152832786749119
1635,13373,US-Wkg,31.7365,-109.9419,2009-08-01 15:00:00,GRA,Arid,33.3,648.1,12.186,4.494,3.19,377.505,0.06,0.21633457,0,1,1,1,0.0069201290453743
2479,260758,US-Goo,34.2547,-89.8735,2004-07-20 12:30:00,GRA,Temperate,29.2,989.0,62.8,1.514,1.75,-9999.0,0.3,4.2122993,0,1,1,1,0.315956761972287
2265,932827,AU-DaS,-14.1593,131.3881,2010-09-14 12:00:00,SAV,Tropical,33.71,928.0,32.0,3.56,2.95,367.8,0.031,1.0027883,0,1,1,0,0.061921196243129
2959,504412,IT-CA3,42.38,12.0222,2013-02-15 14:30:00,DBF,Temperate,10.903,252.1,49.1088,0.664,1.383,395.145,0.22806,0.96680498,0,1,1,0,0.0396403051018304
4731,164795,US-SRC,31.9083,-110.8395,2014-03-12 13:30:00,OSH,Arid,24.4,868.0,14.4,2.616,2.48,399.0,0.123,0.29192245,0,1,1,1,0.0321086781555893
3059,979781,AT-Neu,47.1167,11.3175,2006-05-03 12:30:00,GRA,Continental,19.27,908.35,38.77,1.3687,2.936,366.708,0.39271,3.1766958,0,1,1,1,0.499239778623566
2141,604821,DE-Lkb,49.0996,13.3047,2010-09-27 11:30:00,ENF,Continental,3.46,380.37,91.77,0.0645,2.12,363.62,0.35,1.0882416,0,1,1,0,1.35613671757747
3118,76956,US-Ton,38.4309,-120.966,2004-04-15 10:00:00,WSA,Temperate,11.94,492.445,49.19,0.71,1.29,375.794,0.13901,2.1126053,0,1,1,1,0.338990949269812
